sofifa_id;name;team;position;foot;best_position;height;weight;age;ova;pot;growth;gk_handling;weak_foot;international_reputation;team_position;pac;sho;pas;dri;def;phy;wage;value
182859;W. Gargano;Club Atlético Peñarol;Meio-Campo;Right;CDM;167;73;36;74;74; 0; 5;3;1; 3;67;55;67;65;71;71;   750;   825000
182888;H. Nordtveit;TSG Hoffenheim;Defensor;Right;CB;188;83;31;72;72; 0; 8;3;2; 2;48;53;69;65;73;72; 21000;  1600000
182945;M. Gradel;Demir Grup Sivasspor;Atacante;Right;CF;175;70;33;76;76; 0;12;4;2; 4;78;77;71;79;42;63; 19000;  4700000
183066;M. Baudry;Swindon Town;Defensor;Right;CB;188;80;33;60;60; 0; 8;3;1; 2;43;31;44;50;59;69;  2000;   120000
183130;M. Albrighton;Leicester City;Defensor;Right;RM;175;74;31;76;76; 0; 9;3;2; 2;68;68;76;76;61;67; 76000;  6000000
183177;L. Barrios;Patronato;Defensor;Right;ST;188;84;36;69;69; 0;15;3;3; 2;56;71;62;66;42;70;  6000;   475000
183244;A. Redmayne;Sydney FC;Goleiro;Right;GK;194;83;32;67;67; 0;66;2;1; 1;67;66;63;67;44;67;  3000;   500000
183288; Y. Benalouane;Nottingham Forest;Defensor;Right;CB;185;86;33;69;69; 0;13;3;1; 2;46;39;55;52;68;69; 20000;   675000
183336;P. Helland;Lillestrøm SK;Atacante;Left;RM;186;84;31;65;65; 0; 9;3;1; 4;65;63;63;66;44;62;  2000;   600000
183422;J. Howson;Middlesbrough;Meio-Campo;Right;CDM;180;77;33;70;70; 0; 9;3;1; 3;55;68;67;68;68;71; 15000;   800000
183480; J. Spence;ADO Den Haag;Defensor;Right;RB;187;76;29;68;68; 0;15;3;1; 2;74;44;58;65;65;70;  4000;   750000
183546;J. Hogg;Huddersfield Town;Meio-Campo;Right;CDM;176;73;32;71;71; 0; 8;3;1; 3;63;53;60;65;69;79;  7000;  1200000
169465; M. Derbyshire;Macarthur FC;Meio-Campo;Right;ST;178;71;34;65;65; 0; 9;3;1; 3;72;66;56;62;29;62;  1000;   350000
169588;J. Evans;Leicester City;Defensor;Right;CB;188;77;33;79;79; 0;16;4;2; 2;50;32;60;59;82;77; 88000;  8500000
169595;D. Rose;Watford;Defensor;Left;LB;174;76;30;73;73; 0;11;3;2; 2;68;57;69;74;73;67; 36000;  2600000
169600;D. Simpson;Bristol City;Defensor;Right;CB;176;80;34;67;67; 0;15;3;1; 2;52;37;61;65;73;59; 11000;   375000
169697;D. Randolph;West Ham United;Goleiro;Right;GK;188;78;34;74;74; 0;72;3;1; 1;76;72;66;75;42;72; 37000;   725000
169706;J. Cork;Burnley;Meio-Campo;Right;CDM;184;75;32;75;75; 0;11;4;2; 3;40;60;70;68;75;76; 30000;  3700000
170911; Kerlon;Ajax;Atacante;Right;CF;167;66;21;69;81;12;22;3;3; 4;77;66;65;74;36;55;     0;        0
171079; Reinaldo;Al Faisaly;Atacante;Right;CAM;182;80;29;60;60; 0; 6;3;1; 4;69;57;59;63;35;76;  2000;   130000
171087;Bolano;Real Oviedo;Defensor;Left;CB;182;77;35;65;65; 0; 7;2;1; 2;57;56;60;58;64;71;  2000;   190000
171104; Alex Garcia;CD Mirandés;Atacante;Left;LM;181;72;31;68;68; 0; 8;3;1; 4;75;64;64;64;44;67;  6000;   600000
171146;R. M'Bolhi;Ettifaq FC;Goleiro;Right;GK;191;88;35;70;70; 0;67;3;1; 1;71;67;70;73;51;67;  8000;   180000
171191; D. Stewart;Notts County;Defensor;Right;CB;191;86;31;63;63; 0;11;3;1; 2;53;30;52;52;62;73;  2000;   120000
171772; Chus Herrero;Córdoba CF;Defensor;Right;CB;183;75;34;66;66; 0; 6;3;1; 2;50;39;52;51;63;73;  3000;   200000
172013;De la Bella;FC Cartagena;Defensor;Left;LB;182;79;35;67;67; 0;10;2;1; 2;64;55;62;65;65;71;  2000;   325000
172018;J. Maidana;River Plate;Defensor;Right;CB;185;86;35;73;73; 0; 9;3;1; 2;33;37;62;51;73;76;  9000;   800000
172203;F. Forster;Southampton;Goleiro;Right;GK;201;93;33;75;75; 0;71;5;2; 1;76;71;64;80;30;75; 34000;  1800000
172283; Carlos Martinez;Real Oviedo;Defensor;Right;CDM;189;79;32;69;69; 0; 6;2;1; 2;56;51;70;63;70;61;  6000;   575000
172287; Manu Garcia;Deportivo Alavés;Meio-Campo;Left;CDM;182;74;34;75;75; 0;14;3;1; 3;43;68;72;69;74;76; 22000;  2600000
172290; D. Zurutuza;Real Sociedad;Meio-Campo;Right;CM;186;76;32;75;75; 0;14;5;1; 3;56;70;73;73;69;65; 25000;  5000000
172294; Mikel Gonzalez;Real Zaragoza;Defensor;Right;CB;190;79;31;73;73; 0;16;4;2; 2;34;40;53;47;75;72; 10000;  2700000
172649;O. Kaya;KV Mechelen;Atacante;Right;CAM;167;69;35;66;66; 0;12;3;1; 4;54;65;72;67;35;50;  3000;   350000
172685;Jose Crespo;PAOK;Defensor;Right;CB;185;78;34;71;71; 0; 5;3;1; 2;66;40;64;61;72;72;   850;   600000
172696; M. Ardemagni;Frosinone;Meio-Campo;Right;ST;185;83;32;71;71; 0;14;3;1; 3;70;67;49;64;22;79;  4000;  1900000
172862;N. Moisander;Malmö FF;Defensor;Left;CB;183;77;35;72;72; 0; 9;5;1; 2;45;49;68;67;73;67;  5000;   625000
172960;L. Grabban;Nottingham Forest;Atacante;Right;ST;183;78;33;70;70; 0;15;3;1; 4;59;71;59;67;31;67; 28000;  1000000
172962;V. Moses;Spartak Moskva;Atacante;Right;RM;177;79;30;78;78; 0; 7;4;2; 4;76;70;74;79;69;71; 56000; 13500000
173030;O. Trejo;Rayo Vallecano;Atacante;Right;CAM;180;79;33;77;77; 0;14;4;1; 4;71;75;77;79;70;77; 22000;  6500000
173040;A. Bonnet;Le Havre AC;Defensor;Left;LM;173;65;34;67;67; 0; 7;4;1; 2;69;65;67;70;47;56;  3000;   475000
173204; L. Antonelli;Empoli;Defensor;Left;LB;184;79;33;71;71; 0;11;3;2; 2;68;56;66;70;70;69;  3000;   975000
173373;S. Romero;Venezia FC;Goleiro;Right;GK;192;86;34;78;78; 0;75;3;3; 1;78;75;77;80;46;76; 18000;  2400000
173426;S. Mignolet;Club Brugge KV;Goleiro;Right;GK;193;87;33;80;80; 0;74;3;3; 1;80;74;78;82;51;83; 24000;  7000000
173461; D. Kablar;LASK Linz;Defensor;Left;CB;194;90;30;55;68;13;23;3;2; 2;47;44;39;52;59;62;     0;        0
173531;B. Amos;Wigan Athletic;Goleiro;Right;GK;193;76;31;67;67; 0;66;3;1; 1;67;66;70;68;48;65;  2000;   550000
173608;Joselu;Deportivo Alavés;Atacante;Right;ST;192;80;31;78;78; 0;11;3;1; 4;64;79;68;72;30;73; 29000; 12000000
173673;S. Quinn;Mansfield Town;Meio-Campo;Left;CM;168;60;35;63;63; 0; 6;2;1; 3;51;60;64;67;59;63;  3000;   190000
173735;N. Taylor;Middlesbrough;Defensor;Left;LWB;176;64;32;68;68; 0;16;3;2; 2;63;39;65;68;69;61; 11000;   825000
173771; L. Piszczek;Borussia Dortmund;Defensor;Right;RB;184;79;35;77;77; 0;11;4;3; 2;70;68;73;70;77;74; 33000;  3200000
173857;M. Andujar;Estudiantes de La Plata;Goleiro;Right;GK;194;86;37;74;74; 0;71;3;2; 1;72;71;62;75;45;77;  6000;   475000
173909;K. Boateng;Hertha BSC;Defensor;Right;CAM;186;77;34;74;74; 0;11;4;3; 2;55;74;74;77;65;71; 35000;  2000000
174379;G. Castro;Club Atlético River Plate;Atacante;Left;CAM;178;80;36;72;72; 0;16;3;2; 4;58;74;78;76;45;58;   500;   750000
174603; D. Cabrera;Rionegro Águilas;Atacante;Right;ST;174;76;30;69;69; 0; 8;3;1; 4;70;70;51;64;30;59;  8000;   650000
175897;S. Ujkani;Empoli;Goleiro;Right;GK;188;83;32;69;69; 0;68;2;1; 1;69;68;62;69;50;71; 15000;   700000
176246;M. Bottani;FC Lugano;Defensor;Right;RM;170;64;30;66;66; 0;12;4;1; 2;83;66;59;71;43;54;  4000;   850000
176264; M. Arboleda;Lech Poznań;Defensor;Left;CB;188;84;33;65;65; 0; 5;3;1; 2;67;46;54;53;62;84;  7000;   120000
176472;N. Cabrera;Club Always Ready;Defensor;Left;CB;191;84;38;68;68; 0; 8;3;1; 2;53;39;52;48;69;67;   500;   220000
176483; D. Chygrynskyi;AEK Athens;Defensor;Right;CB;189;85;33;71;71; 0;11;3;2; 2;45;39;59;44;74;68;   800;   900000
176520; W. Coelho;Elche CF;Meio-Campo;Right;CM;180;75;30;63;76;13;20;3;2; 3;58;56;61;65;39;64;     0;        0
176553; S. Missiroli;SPAL;Meio-Campo;Right;CM;191;77;34;72;72; 0;13;3;2; 3;56;65;72;70;67;62;  4000;  1100000
176619;A. Ramos;América de Cali;Atacante;Right;ST;184;78;35;72;72; 0;14;3;1; 4;66;72;65;67;42;70;  3000;  1000000
176733;M. Berg;IFK Göteborg;Defensor;Right;ST;184;74;34;75;75; 0; 7;4;1; 2;67;75;63;72;35;68;  7000;  2700000
176919;N. Guzman;Tigres U.A.N.L.;Goleiro;Right;GK;193;94;35;79;79; 0;77;3;1; 1;78;77;71;79;49;82; 26000;  1900000
176996;A. Robic;SC Bastia;Atacante;Right;RM;181;73;35;65;65; 0; 7;3;1; 4;68;58;62;65;40;65;  1000;   300000
177019;F. Lustenberger;BSC Young Boys;Defensor;Right;CB;182;73;33;75;75; 0; 9;3;2; 2;46;37;60;64;77;73; 15000;  2700000
177297; R. Campbell;Hibernian;Atacante;Right;CF;178;59;20;57;71;14;20;3;1; 4;66;55;35;65;31;49;     0;        0
177358;M. Schneiderlin;OGC Nice;Meio-Campo;Right;CDM;186;79;31;74;74; 0;11;4;2; 3;51;58;70;70;73;75; 24000;  3000000
177482;M. Coutadeur;AC Ajaccio;Meio-Campo;Right;CDM;170;69;35;69;69; 0;10;4;1; 3;53;55;69;68;62;73;  2000;   400000
177507; J. Jeffery;West Ham United;Atacante;Right;ST;183;85;18;54;70;16;20;2;1; 4;70;59;36;46;34;40;     0;        0
177553;Vieirinha;PAOK;Defensor;Right;CAM;172;73;35;71;71; 0;10;4;2; 2;66;74;73;73;68;59;   600;   575000
177684;S. Grippo;FC Lausanne-Sport;Defensor;Right;CB;188;82;32;67;67; 0; 8;3;1; 2;51;58;61;56;66;73;  5000;   650000
177723;Fabricio;Fulham;Goleiro;Right;GK;184;79;33;71;71; 0;72;4;1; 1;72;72;70;70;55;68; 24000;   600000
161938;M. Boselli;Estudiantes de La Plata;Defensor;Right;ST;185;75;36;76;76; 0;14;3;1; 2;54;78;63;69;39;77; 12000;  2600000
162221;F. Haroun;Royal Antwerp FC;Meio-Campo;Right;CDM;188;78;35;69;69; 0;16;3;1; 3;43;53;61;56;72;75;  7000;   400000
162280;A. Mierzejewski;Henan Songshan Longmen FC;Atacante;Left;CAM;176;73;34;74;74; 0;12;4;2; 4;74;75;73;76;47;73; 14000;  2000000
162388; K. Chiba;Nagoya Grampus;Defensor;Right;CB;183;77;35;62;62; 0;10;4;1; 2;41;36;50;50;60;66;   900;   110000
162441; Ilan;SC Bastia;Atacante;Right;ST;181;76;32;70;70; 0; 5;3;1; 4;58;74;64;72;30;61; 20000;   850000
162514; Artur;FC Arouca;Atacante;Right;CAM;175;69;32;73;73; 0; 8;3;1; 4;71;69;72;75;50;61; 10000;  2300000
162892; C. Eagles;Oldham Athletic;Atacante;Right;CAM;183;67;33;64;64; 0;13;4;1; 4;68;63;64;66;31;57;  3000;   275000
162900;N. Kilkenny;Western United FC;Meio-Campo;Right;CDM;173;67;35;66;66; 0;12;3;1; 3;50;48;64;64;60;72;   700;   240000
163050;B. Sharp;Sheffield United;Defensor;Right;ST;175;70;35;72;72; 0; 8;3;1; 2;56;74;62;65;39;67; 17000;  1000000
163155;B. Foster;Watford;Goleiro;Left;GK;193;90;38;77;77; 0;77;3;2; 1;78;77;71;78;46;76; 25000;  1200000
163209; S. Naismith;Heart of Midlothian;Atacante;Right;ST;178;72;32;72;72; 0;11;3;2; 4;64;71;70;69;62;79;  8000;  2500000
163261;P. Bardsley;Burnley;Defensor;Right;CB;180;79;36;70;70; 0; 8;3;1; 2;42;57;64;66;73;73; 12000;   350000
163264;T. Heaton;Manchester United;Goleiro;Right;GK;188;85;35;75;75; 0;74;3;2; 1;72;74;73;74;54;77; 40000;   625000
163301;J. Orozco;Club Tijuana;Goleiro;Right;GK;184;81;35;72;72; 0;70;3;1; 1;67;70;81;69;59;76;  8000;   250000
163303;G. Whelan;Bristol Rovers;Meio-Campo;Right;CDM;180;80;37;62;62; 0;13;3;2; 3;33;55;62;57;63;59;  2000;    80000
163340; D. Graham;Sunderland;Atacante;Right;ST;183;85;34;65;65; 0; 8;3;2; 4;36;67;59;61;47;71;  4000;   350000
163351; L. Varney;Burton Albion;Atacante;Right;ST;180;70;37;60;60; 0; 9;3;1; 4;50;61;54;61;39;61;  2000;    80000
163622; B. Clark;Hartlepool United;Defensor;Right;CB;188;67;26;59;77;18;21;3;2; 2;50;28;36;42;59;63;     0;        0
163631; L. Baines;Everton;Defensor;Left;LB;170;70;34;75;75; 0;15;3;3; 2;56;67;77;73;76;59; 58000;  2300000
163705;S. Mandanda;Olympique de Marseille;Goleiro;Right;GK;185;82;36;79;79; 0;79;2;3; 1;77;79;74;81;49;77; 21000;  1900000
163711; L. Diarra;Paris Saint-Germain;Defensor;Right;CDM;174;74;33;78;78; 0; 5;3;3; 2;67;52;70;77;75;71; 60000;  4200000
163777; C. Hall;Oldham Athletic;Atacante;Right;ST;180;74;19;52;63;11; 7;3;1; 4;67;46;38;50;29;58;     0;        0
163925;A. Diamanti;Western United FC;Atacante;Left;CAM;180;75;38;74;74; 0; 7;2;1; 4;58;72;77;75;33;64;  3000;  1400000
164079; Juninho;Tigres U.A.N.L.;Defensor;Right;CB;181;80;35;72;72; 0;10;3;1; 2;31;65;64;58;71;74; 20000;   725000
164082; Adriano;KAS Eupen;Defensor;Left;LB;172;75;35;74;74; 0;15;5;2; 2;68;61;73;74;74;67;  8000;  1300000
164169; Filipe Luis;Atlético de Madrid;Defensor;Left;LWB;182;74;32;85;85; 0;15;3;3; 2;75;62;78;78;81;78; 80000; 21500000
164345; M. Bruma;Lech Poznań;Defensor;Right;CB;178;78;27;64;66; 2;10;3;1; 2;71;29;58;64;62;72;  5000;   350000
164376;G. Pelle;Parma;Atacante;Right;ST;194;90;34;74;74; 0;12;4;3; 4;42;74;62;64;33;83; 29000;  2100000
164459;S. Larsson;AIK;Meio-Campo;Right;CM;178;70;36;72;72; 0;11;3;1; 3;51;69;77;67;68;71;  5000;   750000
164505;B. Guzan;Atlanta United;Goleiro;Left;GK;193;95;36;67;67; 0;68;2;2; 1;65;68;64;65;38;68;  1000;   110000
164827; S. Holden;Bolton Wanderers;Meio-Campo;Right;RM;178;73;27;72;74; 2;10;4;2; 3;74;65;78;73;67;64; 20000;  1200000
164839; M. Parkhurst;Atlanta United;Defensor;Right;CB;180;72;35;69;69; 0; 7;3;1; 2;50;39;62;61;69;68;  3000;   325000
164878;L. Refaelov;RSC Anderlecht;Atacante;Right;LM;175;70;35;76;76; 0; 8;4;2; 4;65;77;75;78;49;62; 17000;  3100000
164994;J. Blaszczykowski;Wisła Kraków;Defensor;Right;CAM;175;67;35;67;67; 0; 8;4;2; 2;57;68;72;70;58;41;  2000;   425000
165429;C. Keseru;FCSB (Steaua);Atacante;Left;ST;179;80;34;69;69; 0;10;3;1; 4;64;71;68;66;36;68;  9000;   675000
165434; D. Digard;Lorca FC;Defensor;Right;CB;183;76;30;69;69; 0;16;3;1; 2;49;61;64;62;68;68;  6000;   775000
165503; M. Rankine;Aldershot Town;Meio-Campo;Right;ST;190;84;27;55;55; 0;14;3;1; 3;71;51;45;48;33;75;     0;    70000
165517; F. Gago;Vélez Sarsfield;Meio-Campo;Right;CDM;177;76;34;73;73; 0;10;3;3; 3;56;54;78;71;66;70; 13000;  1000000
165531;I. Sosa;CD Everton de Viña del Mar;Atacante;Right;RW;179;74;34;73;73; 0;11;3;1; 4;77;73;69;74;45;71;  5000;  1500000
165788; L. Ulloa;Rayo Vallecano;Atacante;Right;ST;188;89;33;71;71; 0; 8;3;1; 4;36;70;62;68;50;80;  6000;  1200000
166113; D. Buchanan;Northampton Town;Defensor;Left;LWB;173;67;32;63;63; 0;15;2;1; 2;59;42;57;63;61;70;  4000;   200000
166539;D. Etienne Jr;Columbus Crew;Atacante;Right;RM;178;77;24;68;70; 2;10;3;1; 4;81;61;61;69;39;64;  3000;  1600000
166764;T. Carson;Morecambe;Goleiro;Right;GK;182;80;33;65;65; 0;63;2;1; 1;65;63;64;64;49;65;  2000;   230000
167669;F. Higuain;Inter Miami CF;Atacante;Right;CAM;173;75;36;70;70; 0;16;4;1; 4;44;70;74;70;42;55;  4000;   525000
167841;C. Maguire;Lincoln City;Atacante;Right;CAM;170;68;32;65;65; 0;16;4;1; 4;69;67;64;67;40;66;  4000;   575000
167931;R. Elliot;Watford;Goleiro;Left;GK;190;94;35;68;68; 0;65;2;1; 1;70;65;74;69;39;68;  9000;   130000
167958; Cassio;Sport Club Corinthians Paulista;Goleiro;Left;GK;195;100;26;77;81; 4;75;3;1; 1;80;75;73;76;40;76; 60000;  1600000
168312; I. Abate;AC Milan;Defensor;Right;RWB;180;73;31;77;77; 0; 3;2;2; 2;81;52;72;75;75;72; 70000;  6000000
168320; A. Gyan;Yukatel Kayserispor;Atacante;Right;ST;180;77;32;74;74; 0;13;3;3; 4;71;73;68;72;31;71; 15000;  4500000
168326; S. Bocchetti;Hellas Verona;Defensor;Left;CB;186;81;33;72;72; 0;11;2;2; 2;57;51;55;61;71;74; 17000;  1100000
168354;E. Viviano;Fatih Karagümrük S.K.;Goleiro;Left;GK;195;90;35;72;72; 0;72;2;2; 1;70;72;69;72;35;74;  6000;   250000
168435;S. Sirigu;Genoa;Goleiro;Right;GK;192;85;34;79;79; 0;75;2;3; 1;78;75;74;77;46;82; 16000;  3000000
168621;Zeca;F.C. København;Meio-Campo;Right;CDM;182;67;32;75;75; 0;10;3;1; 3;74;61;69;71;73;75; 19000;  3700000
168650; Z. Kuzmanovic;FC Basel 1893;Meio-Campo;Right;CM;186;80;31;69;69; 0;13;3;2; 3;33;65;72;60;65;65; 12000;   900000
168879; M. Al Shalhoub;Al Hilal;Atacante;Left;CAM;163;60;39;63;63; 0;16;3;1; 4;32;63;72;65;36;34;  5000;   160000
168965;R. Riou;Stade Malherbe Caen;Goleiro;Right;GK;189;81;33;68;68; 0;66;1;2; 1;68;66;65;66;48;69;  2000;   400000
169078;L. Freeman;Millwall;Atacante;Left;CAM;172;73;29;70;70; 0;12;2;1; 4;69;66;71;72;51;62; 17000;  1600000
169100; I. Anya;Derby County;Defensor;Right;RM;166;72;31;67;67; 0;15;4;1; 2;76;58;62;72;61;51; 10000;   675000
169134; Daniel Cruz;Naval 1° de Maio;Defensor;Left;LWB;181;75;28;65;70; 5;15;2;2; 2;75;53;60;66;63;70;     0;        0
169317;T. Elyounoussi;Shonan Bellmare;Meio-Campo;Right;RW;172;66;33;67;67; 0; 8;4;1; 3;73;66;65;73;43;61;  2000;   650000
142962;E. Bologna;Club Atlético Banfield;Goleiro;Right;GK;189;87;39;72;72; 0;67;3;1; 1;74;67;72;74;42;71;  5000;   250000
143001; C. Tevez;Boca Juniors;Atacante;Right;ST;171;77;36;78;78; 0; 2;3;3; 4;68;80;74;78;44;77; 16000;  4800000
143036; C. Carignano;FC Basel 1893;Atacante;Right;ST;189;83;24;64;74;10;23;4;3; 4;62;64;53;63;58;69;     0;        0
143135; L. Lobos;Gimnasia y Esgrima La Plata;Atacante;Right;CAM;176;75;34;69;69; 0;14;3;1; 4;55;66;71;68;33;50; 10000;   525000
143745;A. Turan;Galatasaray SK;Atacante;Right;CAM;177;82;34;69;69; 0; 7;4;3; 4;41;70;74;75;62;56; 23000;   650000
145047; Bruno Saltor;Brighton & Hove Albion;Defensor;Right;CDM;181;77;37;74;74; 0;16;3;1; 2;50;45;72;72;79;64; 30000;   275000
146058; Momo;Unión Deportiva Las Palmas;Atacante;Left;CAM;178;69;35;68;68; 0;11;3;1; 4;59;62;73;70;48;59;  4000;   400000
146460; Javi Fuego;Real Sporting de Gijón;Meio-Campo;Right;CDM;178;76;36;70;70; 0;13;3;2; 3;40;60;66;64;67;72;  4000;   325000
146482; Xabi Prieto;Real Sociedad;Atacante;Right;CM;187;76;33;80;80; 0; 6;3;2; 4;48;75;84;75;46;60; 40000;  8500000
146508; Carlos Ruben;SD Eibar;Atacante;Right;ST;178;73;25;59;60; 1;24;4;2; 4;66;53;56;63;47;54;     0;        0
146637; Dani Gimenez;UD Logroñés;Goleiro;Right;GK;185;75;36;69;69; 0;66;2;1; 1;67;66;65;73;33;65;  2000;   150000
146701; Ivan Ramis;SD Eibar;Defensor;Right;CB;188;82;34;76;76; 0;15;3;2; 2;32;61;62;57;75;81; 21000;  2900000
146760; Juanfran;Atlético de Madrid;Defensor;Right;RB;181;71;33;80;80; 0;14;3;3; 2;79;58;74;76;76;76; 50000;  5500000
146996; Ruben;CA Osasuna;Goleiro;Right;GK;188;79;36;74;74; 0;72;2;1; 1;73;72;73;75;45;74; 13000;   475000
147006; Diego Castro;Perth Glory;Atacante;Right;LW;174;71;37;74;74; 0; 6;4;2; 4;56;72;73;78;44;57;  7000;  1400000
147782; I. Denisov;FC Lokomotiv Moscow;Meio-Campo;Right;CDM;176;70;34;80;80; 0; 7;3;2; 3;66;64;74;75;78;74;  2000;  4500000
148055; D. Coman;Romania;Goleiro;Right;GK;180;74;30;73;75; 2;75;3;2; 1;75;75;73;78;59;75;     0;        0
148253; R. Yanbaev;FC Krasnodar;Defensor;Right;RWB;178;71;33;73;73; 0; 9;3;2; 2;78;59;68;67;70;67; 30000;  1500000
150451; H. Bienvenu;ESTAC Troyes;Defensor;Right;ST;180;75;27;67;67; 0;13;2;1; 2;75;67;54;61;39;65;  7000;   750000
150746; D. Campbell;Millwall;Atacante;Right;ST;178;72;31;69;69; 0; 8;3;2; 4;73;70;59;67;30;63;  9000;   575000
151213; B. Davies;Grimsby Town;Defensor;Right;RM;170;67;36;64;64; 0;15;4;1; 2;66;63;68;68;58;72;  3000;    50000
152039; D. Agger;Denmark;Defensor;Left;CB;191;84;30;77;77; 0; 9;2;3; 2;66;62;65;60;78;72;     0;        0
152536;B. Johnson;Blackburn Rovers;Defensor;Left;CDM;175;70;34;69;69; 0; 6;2;1; 2;49;67;63;66;68;75; 18000;   475000
152817; Rafael Marques;Palmeiras;Atacante;Right;CF;190;75;32;75;75; 0;12;3;1; 4;72;74;70;72;34;73; 50000;  3200000
152922;E. Barreto;N.E.C. Nijmegen;Defensor;Right;CDM;182;76;36;66;66; 0; 6;4;1; 2;39;63;67;63;67;63;  3000;   275000
152997;D. Cvitanich;Club Atlético Banfield;Atacante;Right;ST;177;70;37;72;72; 0;12;3;2; 4;56;70;66;72;37;67; 10000;   800000
153062;V. Figueroa;Sociedad Deportiva Aucas;Atacante;Right;CAM;168;63;37;69;69; 0;16;3;1; 4;63;69;65;69;49;52;   500;   450000
153072; N. Cabrera;Quilmes Atlético Club;Atacante;Right;RW;175;69;31;67;67; 0;13;4;1; 4;74;62;66;72;31;62;  8000;   600000
153178; R. Zarate;River Plate;Atacante;Right;ST;182;80;28;76;80; 4;25;4;3; 4;78;77;68;73;41;58;     0;        0
153179; P. Batalla;Bursaspor;Defensor;Right;CAM;170;68;33;78;78; 0;12;4;1; 2;70;71;82;77;42;70; 20000;  6500000
154472;Jorge Molina;Granada CF;Meio-Campo;Right;ST;188;72;39;78;78; 0;14;4;1; 3;36;83;67;68;41;70; 20000;  4800000
154950;Y. Zhirkov;Russia;Defensor;Left;LB;180;75;37;76;76; 0; 6;2;2; 2;73;70;75;77;73;68;     0;        0
155524;R. Stearman;Derby County;Defensor;Right;CB;191;76;33;68;68; 0;10;2;1; 2;35;36;47;45;68;68;  6000;   575000
155887;M. Bradley;Toronto FC;Defensor;Right;CDM;185;87;33;70;70; 0;14;3;2; 2;37;60;71;67;64;70;  5000;   800000
155897; C. Dempsey;Seattle Sounders FC;Atacante;Right;CAM;185;77;34;76;76; 0; 7;4;3; 4;62;76;70;76;37;69;  7000;  3400000
156176; Z. Rehman;Gillingham;Defensor;Right;CB;189;82;32;60;60; 0;14;3;3; 2;54;30;41;37;61;61;  2000;   110000
156321;A. Akinfenwa;Wycombe Wanderers;Atacante;Right;ST;178;110;39;64;64; 0; 7;3;1; 4;38;63;55;56;35;74;  2000;   200000
156471; K. Lomax;Shrewsbury Town;Defensor;Right;RB;180;78;23;60;63; 3;14;4;1; 2;72;32;58;54;59;64;     0;        0
156766; S. Cabrera;Club Necaxa;Defensor;Left;CB;174;70;32;65;69; 4;14;3;2; 2;50;48;44;52;69;62;     0;        0
157468; De la Pena;RCD Espanyol de Barcelona;Atacante;Right;CAM;171;71;34;73;86;13; 8;4;2; 4;61;66;86;70;46;58;     0;        0
157804;S. Carson;Manchester City;Goleiro;Right;GK;190;86;35;66;66; 0;67;3;2; 1;65;67;62;64;35;69; 13000;    90000
157888;Q. Westberg;Toronto FC;Goleiro;Right;GK;185;78;35;65;65; 0;65;3;1; 1;65;65;65;65;34;66;  1000;    80000
158121;B. Costil;FC Girondins de Bordeaux;Goleiro;Right;GK;187;82;33;77;77; 0;75;3;2; 1;76;75;75;79;49;77; 20000;  3400000
158144;Salva Sevilla;RCD Mallorca;Meio-Campo;Right;CDM;178;71;37;75;75; 0;14;3;2; 3;44;72;79;71;69;64; 16000;  1100000
158372; I. Afellay;PSV;Atacante;Right;CAM;180;76;33;74;74; 0; 7;4;2; 4;66;69;75;77;54;56; 16000;  3400000
158625;Dante;OGC Nice;Defensor;Left;CB;189;91;37;78;78; 0; 8;4;3; 2;32;52;68;66;79;78; 23000;  2500000
158626;M. Debuchy;Valenciennes FC;Defensor;Right;RB;176;76;35;72;72; 0; 9;3;3; 2;63;65;69;69;71;68;  4000;   725000
158716; D. Edwards;Shrewsbury Town;Meio-Campo;Right;CM;183;78;34;63;63; 0;13;3;1; 3;51;60;62;62;59;71;  2000;   220000
158718; R. Colombo;Cagliari;Goleiro;Right;GK;190;80;40;65;65; 0;64;2;1; 1;63;64;55;69;31;64;  6000;    90000
158966; G. Machin;Argentinos Juniors;Meio-Campo;Right;CM;172;68;35;69;69; 0;10;3;1; 3;69;58;70;69;67;67;  5000;   450000
159287; R. Montolivo;AC Milan;Meio-Campo;Right;CM;181;76;33;78;78; 0; 5;4;3; 3;51;64;82;80;73;64; 70000;  4200000
160292;B. Watson;Charlton Athletic;Defensor;Right;CDM;181;80;35;62;62; 0; 8;3;1; 2;31;60;62;58;62;61;  1000;   110000
160743; Marcio;Grêmio Barueri;Goleiro;Right;GK;191;82;28;71;72; 1;67;2;2; 1;76;67;70;72;49;69;     0;        0
160770; O. Skulason;Iceland;Meio-Campo;Right;CDM;183;81;36;68;68; 0; 6;4;2; 3;58;58;63;61;67;77;     0;        0
161636;N. Ortigoza;San Lorenzo de Almagro;Meio-Campo;Right;CM;180;78;36;68;68; 0;10;3;1; 3;34;60;72;65;64;60;  5000;   375000
161754;Javi Garcia;Boavista FC;Defensor;Right;CB;187;82;34;72;72; 0; 6;3;2; 2;44;61;64;66;70;77; 10000;   750000
161780; R. Jimenez;Atlante;Defensor;Right;CB;186;81;28;62;62; 0; 5;3;1; 2;50;42;56;54;61;66;  3000;   170000
161793; Agirretxe;Real Sociedad;Atacante;Right;ST;187;78;30;74;74; 0; 8;3;2; 4;46;73;61;71;47;67; 20000;  3600000
